productId,locationId,onHand,reserved,available
69432bec370d3684b55a5d25,6a8e0ea5377be2a9c1f008cc,0,0,0
69432c36370d3684b55a5d33,6a8e0ea5377be2a9c1f008cc,0,0,0
69432c6e370d3684b55a5d41,6a8e0ea5377be2a9c1f008cc,0,0,0
69432ce1370d3684b55a5d4f,6a8e0ea5377be2a9c1f008cc,0,0,0
69432d35370d3684b55a5d5d,6a8e0ea5377be2a9c1f008cc,0,0,0
69432d6b370d3684b55a5d6b,6a8e0ea5377be2a9c1f008cc,0,0,0
69432dac370d3684b55a5d79,6a8e0ea5377be2a9c1f008cc,0,0,0
69432e32370d3684b55a5d96,6a8e0ea5377be2a9c1f008cc,10,0,10
69432e70370d3684b55a5da4,6a8e0ea5377be2a9c1f008cc,0,0,0
69432eed370d3684b55a5db2,6a8e0ea5377be2a9c1f008cc,0,0,0
69433219370d3684b55a5dc0,6a8e0ea5377be2a9c1f008cc,0,0,0
69433265370d3684b55a5dce,6a8e0ea5377be2a9c1f008cc,2,0,2
6943331d370d3684b55a5ddc,6a8e0ea5377be2a9c1f008cc,0,0,0
6943336b370d3684b55a5dea,6a8e0ea5377be2a9c1f008cc,0,0,0
694333d2370d3684b55a5df8,6a8e0ea5377be2a9c1f008cc,1,0,1
69433487370d3684b55a5e0d,6a8e0ea5377be2a9c1f008cc,0,0,0
694334d6370d3684b55a5e1b,6a8e0ea5377be2a9c1f008cc,2,0,2
69433516370d3684b55a5e29,6a8e0ea5377be2a9c1f008cc,0,0,0
6943354d370d3684b55a5e49,6a8e0ea5377be2a9c1f008cc,0,0,0
694335bd370d3684b55a5e57,6a8e0ea5377be2a9c1f008cc,0,0,0
6943dd743bb56c1790b50ab8,6a8e0ea5377be2a9c1f008cc,0,0,0
6943ddb33bb56c1790b50ac6,6a8e0ea5377be2a9c1f008cc,0,0,0
6943de3d3bb56c1790b50ae5,6a8e0ea5377be2a9c1f008cc,1,0,1
6943ded43bb56c1790b50af3,6a8e0ea5377be2a9c1f008cc,0,0,0
6943df0d3bb56c1790b50b01,6a8e0ea5377be2a9c1f008cc,9,0,9
6943df743bb56c1790b50b0f,6a8e0ea5377be2a9c1f008cc,0,0,0
6943dfc33bb56c1790b50b1d,6a8e0ea5377be2a9c1f008cc,0,0,0
6943e0553bb56c1790b50b2b,6a8e0ea5377be2a9c1f008cc,0,0,0
6943e0f33bb56c1790b50b39,6a8e0ea5377be2a9c1f008cc,0,0,0
6943e2cc3bb56c1790b50b47,6a8e0ea5377be2a9c1f008cc,0,0,0
6943e3593bb56c1790b50b55,6a8e0ea5377be2a9c1f008cc,0,0,0
6943e3a83bb56c1790b50b63,6a8e0ea5377be2a9c1f008cc,0,0,0
6943e4063bb56c1790b50b71,6a8e0ea5377be2a9c1f008cc,0,0,0
6943e4473bb56c1790b50b7f,6a8e0ea5377be2a9c1f008cc,0,0,0
6943e4b13bb56c1790b50b8d,6a8e0ea5377be2a9c1f008cc,0,0,0
6943e4f13bb56c1790b50b9b,6a8e0ea5377be2a9c1f008cc,1,0,1
6943e58f3bb56c1790b50ba9,6a8e0ea5377be2a9c1f008cc,0,0,0
6943e6e03bb56c1790b50bec,6a8e0ea5377be2a9c1f008cc,0,0,0
6943e78a3bb56c1790b50c09,6a8e0ea5377be2a9c1f008cc,0,0,0
6943e7cc3bb56c1790b50c17,6a8e0ea5377be2a9c1f008cc,0,0,0
6943e9183bb56c1790b50c4c,6a8e0ea5377be2a9c1f008cc,3,0,3
6943e9683bb56c1790b50c5a,6a8e0ea5377be2a9c1f008cc,3,0,3
6943e9b33bb56c1790b50c68,6a8e0ea5377be2a9c1f008cc,2,0,2
6943eb373bb56c1790b50c88,6a8e0ea5377be2a9c1f008cc,5,0,5
6943eca33bb56c1790b50ca9,6a8e0ea5377be2a9c1f008cc,0,0,0
6943ed293bb56c1790b50cb7,6a8e0ea5377be2a9c1f008cc,0,0,0
6943ed513bb56c1790b50cc5,6a8e0ea5377be2a9c1f008cc,2,0,2
6943efa63bb56c1790b50d4e,6a8e0ea5377be2a9c1f008cc,1,0,1
6943f03f3bb56c1790b50d7f,6a8e0ea5377be2a9c1f008cc,0,0,0
6943f06d3bb56c1790b50d8d,6a8e0ea5377be2a9c1f008cc,0,0,0
6943f0ce3bb56c1790b50d9b,6a8e0ea5377be2a9c1f008cc,0,0,0
6943f0fc3bb56c1790b50da9,6a8e0ea5377be2a9c1f008cc,0,0,0
6943f15b3bb56c1790b50db7,6a8e0ea5377be2a9c1f008cc,0,0,0
6943f2103bb56c1790b50dec,6a8e0ea5377be2a9c1f008cc,0,0,0
6943f23d3bb56c1790b50dfa,6a8e0ea5377be2a9c1f008cc,6,0,6
6943f2a13bb56c1790b50e08,6a8e0ea5377be2a9c1f008cc,0,0,0
6943f2c23bb56c1790b50e16,6a8e0ea5377be2a9c1f008cc,4,0,4
6943f3123bb56c1790b50e24,6a8e0ea5377be2a9c1f008cc,8,0,8
6950283747a4302f96a26423,6a8e0ea5377be2a9c1f008cc,0,0,0
695be5cd97d5efc9730b2739,6a8e0ea5377be2a9c1f008cc,0,0,0
695fbcbec90505800bd81dde,6a8e0ea5377be2a9c1f008cc,0,0,0
696127a885b6f44aca945939,6a8e0ea5377be2a9c1f008cc,0,0,0
696e3adcca78533e1984baf9,6a8e0ea5377be2a9c1f008cc,0,0,0
696e3b7eca78533e1984bb09,6a8e0ea5377be2a9c1f008cc,2,0,2
69b5697772d46c2b3a86ae9a,6a8e0ea5377be2a9c1f008cc,0,0,0
69b569f172d46c2b3a86aeae,6a8e0ea5377be2a9c1f008cc,3,0,3
69b56aec72d46c2b3a86af02,6a8e0ea5377be2a9c1f008cc,0,0,0
69b58a8071f78bc3246788e4,6a8e0ea5377be2a9c1f008cc,1,0,1
69ba8cb2ea600f85c4d9f75b,6a8e0ea5377be2a9c1f008cc,0,0,0
69ba8da6ea600f85c4d9f783,6a8e0ea5377be2a9c1f008cc,0,0,0
69ba8f4aea600f85c4d9fb44,6a8e0ea5377be2a9c1f008cc,0,0,0
69ba8f82ea600f85c4d9fb58,6a8e0ea5377be2a9c1f008cc,4,0,4
69ba9012ea600f85c4d9fb6c,6a8e0ea5377be2a9c1f008cc,0,0,0
69ba926fea600f85c4d9fb80,6a8e0ea5377be2a9c1f008cc,1,0,1
69bab2fe2b8cba2ecf9f5210,6a8e0ea5377be2a9c1f008cc,0,0,0
69bab3882b8cba2ecf9f5226,6a8e0ea5377be2a9c1f008cc,0,0,0
69bab5392b8cba2ecf9f540c,6a8e0ea5377be2a9c1f008cc,0,0,0
69baba092b8cba2ecf9f5a49,6a8e0ea5377be2a9c1f008cc,19,0,19
69bad39c4128ba9016417103,6a8e0ea5377be2a9c1f008cc,24,0,24
69bc1d489e0daa6f187527ae,6a8e0ea5377be2a9c1f008cc,0,0,0
69bec80989eeddc8c9b1ff9c,6a8e0ea5377be2a9c1f008cc,0,0,0
69bec85f89eeddc8c9b1ffb2,6a8e0ea5377be2a9c1f008cc,1,0,1
69bfd592ea7c690ea1783d0f,6a8e0ea5377be2a9c1f008cc,2,0,2
69bfd5dbea7c690ea1783d25,6a8e0ea5377be2a9c1f008cc,0,0,0
69bfd62eea7c690ea1783d3b,6a8e0ea5377be2a9c1f008cc,4,0,4
69bfd6e6ea7c690ea1783e6c,6a8e0ea5377be2a9c1f008cc,1,0,1
69bfd726ea7c690ea1783e82,6a8e0ea5377be2a9c1f008cc,0,0,0
69c16ba09616cf2acddab459,6a8e0ea5377be2a9c1f008cc,0,0,0
69c16c519616cf2acddab47f,6a8e0ea5377be2a9c1f008cc,0,0,0
69c2c540b9d694d5c4e8e3a6,6a8e0ea5377be2a9c1f008cc,0,0,0
69c3bf05ad81e05157d96dc1,6a8e0ea5377be2a9c1f008cc,0,0,0
69c3bf90ad81e05157d96dee,6a8e0ea5377be2a9c1f008cc,0,0,0
69c3c2e0ad81e05157d96e04,6a8e0ea5377be2a9c1f008cc,0,0,0
69c3c330ad81e05157d96e1a,6a8e0ea5377be2a9c1f008cc,1,0,1
69c3c3f5ad81e05157d96e30,6a8e0ea5377be2a9c1f008cc,4,0,4
69c3e251a54b2cc3c42f6c3e,6a8e0ea5377be2a9c1f008cc,0,0,0
69c3e2c5a54b2cc3c42f6c54,6a8e0ea5377be2a9c1f008cc,0,0,0
69c3e31da54b2cc3c42f6c6a,6a8e0ea5377be2a9c1f008cc,0,0,0
69c3e366a54b2cc3c42f6c80,6a8e0ea5377be2a9c1f008cc,0,0,0
69c3e3c2a54b2cc3c42f6c96,6a8e0ea5377be2a9c1f008cc,2,0,2
69c3e53da54b2cc3c42f6cc2,6a8e0ea5377be2a9c1f008cc,0,0,0
69c3f36f2ba6ad02f1b4e606,6a8e0ea5377be2a9c1f008cc,0,0,0
69c400fe115934431ac1fbdd,6a8e0ea5377be2a9c1f008cc,0,0,0
69c40fba4f44afee44c2e625,6a8e0ea5377be2a9c1f008cc,0,0,0
69c4125d4f44afee44c2e63b,6a8e0ea5377be2a9c1f008cc,0,0,0
69c412d54f44afee44c2e651,6a8e0ea5377be2a9c1f008cc,0,0,0
69c413394f44afee44c2e667,6a8e0ea5377be2a9c1f008cc,0,0,0
69c413c44f44afee44c2e67d,6a8e0ea5377be2a9c1f008cc,0,0,0
69c456561f9afba307370386,6a8e0ea5377be2a9c1f008cc,0,0,0
69c459a51f9afba30737039c,6a8e0ea5377be2a9c1f008cc,0,0,0
69c45cb41f9afba3073703e0,6a8e0ea5377be2a9c1f008cc,2,0,2
69c45d1b1f9afba3073703f6,6a8e0ea5377be2a9c1f008cc,0,0,0
69c505a815f14a3ce5f5ad21,6a8e0ea5377be2a9c1f008cc,0,0,0
69c5066d15f14a3ce5f5ad37,6a8e0ea5377be2a9c1f008cc,1,0,1
69c5085315f14a3ce5f5ad4d,6a8e0ea5377be2a9c1f008cc,0,0,0
69c5089a15f14a3ce5f5ad63,6a8e0ea5377be2a9c1f008cc,1,0,1
69c509a815f14a3ce5f5ad79,6a8e0ea5377be2a9c1f008cc,0,0,0
69c50a9315f14a3ce5f5ad8f,6a8e0ea5377be2a9c1f008cc,0,0,0
69c50cba15f14a3ce5f5ae25,6a8e0ea5377be2a9c1f008cc,0,0,0
69c50d4f15f14a3ce5f5ae3b,6a8e0ea5377be2a9c1f008cc,0,0,0
69c50e5e15f14a3ce5f5ae51,6a8e0ea5377be2a9c1f008cc,0,0,0
69c50ef315f14a3ce5f5ae67,6a8e0ea5377be2a9c1f008cc,0,0,0
69c50f3515f14a3ce5f5ae7d,6a8e0ea5377be2a9c1f008cc,0,0,0
69c50f7815f14a3ce5f5ae93,6a8e0ea5377be2a9c1f008cc,2,0,2
69c50fd915f14a3ce5f5aea9,6a8e0ea5377be2a9c1f008cc,0,0,0
69c5102b15f14a3ce5f5aebf,6a8e0ea5377be2a9c1f008cc,1,0,1
69c5112f15f14a3ce5f5aed5,6a8e0ea5377be2a9c1f008cc,0,0,0
69c5129115f14a3ce5f5af17,6a8e0ea5377be2a9c1f008cc,0,0,0
69c51bd9c518b479c7988094,6a8e0ea5377be2a9c1f008cc,0,0,0
69c51c8fc518b479c79880b0,6a8e0ea5377be2a9c1f008cc,0,0,0
69c51d43c518b479c79880c6,6a8e0ea5377be2a9c1f008cc,2,0,2
69c51deac518b479c79880f8,6a8e0ea5377be2a9c1f008cc,4,0,4
69c51e55c518b479c7988163,6a8e0ea5377be2a9c1f008cc,0,0,0
69c51f21c518b479c7988179,6a8e0ea5377be2a9c1f008cc,0,0,0
69c51fbec518b479c79881a6,6a8e0ea5377be2a9c1f008cc,5,0,5
69c52017c518b479c79881bc,6a8e0ea5377be2a9c1f008cc,4,0,4
69c520d0c518b479c79881dc,6a8e0ea5377be2a9c1f008cc,0,0,0
69c67a46ae2d3b622a1a31cd,6a8e0ea5377be2a9c1f008cc,0,0,0
69c67ab9ae2d3b622a1a31e3,6a8e0ea5377be2a9c1f008cc,1,0,1
69c67b68ae2d3b622a1a3219,6a8e0ea5377be2a9c1f008cc,0,0,0
69c67c0cae2d3b622a1a322f,6a8e0ea5377be2a9c1f008cc,1,0,1
69c67c93ae2d3b622a1a327d,6a8e0ea5377be2a9c1f008cc,1,0,1
69c67cfaae2d3b622a1a3293,6a8e0ea5377be2a9c1f008cc,0,0,0
69c67d6cae2d3b622a1a32a9,6a8e0ea5377be2a9c1f008cc,0,0,0
69c67e24ae2d3b622a1a32bf,6a8e0ea5377be2a9c1f008cc,0,0,0
69d2beb666cacd45c8911844,6a8e0ea5377be2a9c1f008cc,4,0,4
6a2ac0c2d17d782b4b79ff7d,6a8e0ea5377be2a9c1f008cc,5,0,5
6a2c3debde154e25b16068a2,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75e0dbe06612209e38bf,6a8e0ea5377be2a9c1f008cc,8,0,8
6a2e75e1dbe06612209e38c6,6a8e0ea5377be2a9c1f008cc,1,0,1
6a2e75e1dbe06612209e38c9,6a8e0ea5377be2a9c1f008cc,2,0,2
6a2e75e1dbe06612209e38cc,6a8e0ea5377be2a9c1f008cc,1,0,1
6a2e75e1dbe06612209e38cf,6a8e0ea5377be2a9c1f008cc,1,0,1
6a2e75e2dbe06612209e38d2,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75e2dbe06612209e38d5,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75e2dbe06612209e38d8,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75e3dbe06612209e38db,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75e3dbe06612209e38de,6a8e0ea5377be2a9c1f008cc,2,0,2
6a2e75e3dbe06612209e38e1,6a8e0ea5377be2a9c1f008cc,3,0,3
6a2e75e3dbe06612209e38e4,6a8e0ea5377be2a9c1f008cc,3,0,3
6a2e75e3dbe06612209e38e7,6a8e0ea5377be2a9c1f008cc,2,0,2
6a2e75e3dbe06612209e38ea,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75e3dbe06612209e38ed,6a8e0ea5377be2a9c1f008cc,1,0,1
6a2e75e4dbe06612209e38f0,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75e4dbe06612209e38f3,6a8e0ea5377be2a9c1f008cc,4,0,4
6a2e75e4dbe06612209e38f6,6a8e0ea5377be2a9c1f008cc,2,0,2
6a2e75e5dbe06612209e38f9,6a8e0ea5377be2a9c1f008cc,2,0,2
6a2e75e5dbe06612209e38fc,6a8e0ea5377be2a9c1f008cc,2,0,2
6a2e75e5dbe06612209e38ff,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75e5dbe06612209e3902,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75e6dbe06612209e3905,6a8e0ea5377be2a9c1f008cc,2,0,2
6a2e75e6dbe06612209e3908,6a8e0ea5377be2a9c1f008cc,1,0,1
6a2e75e6dbe06612209e390b,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75e6dbe06612209e390e,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75e6dbe06612209e3911,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75e7dbe06612209e3914,6a8e0ea5377be2a9c1f008cc,2,0,2
6a2e75e7dbe06612209e3917,6a8e0ea5377be2a9c1f008cc,1,0,1
6a2e75e7dbe06612209e391a,6a8e0ea5377be2a9c1f008cc,2,0,2
6a2e75e8dbe06612209e391d,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75e8dbe06612209e3920,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75e8dbe06612209e3923,6a8e0ea5377be2a9c1f008cc,1,0,1
6a2e75e8dbe06612209e3926,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75e8dbe06612209e3929,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75e9dbe06612209e392c,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75eadbe06612209e392f,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75eadbe06612209e3932,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75eadbe06612209e3935,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75eadbe06612209e3938,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75ebdbe06612209e393b,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75ebdbe06612209e393e,6a8e0ea5377be2a9c1f008cc,3,0,3
6a2e75ebdbe06612209e3941,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75ecdbe06612209e3944,6a8e0ea5377be2a9c1f008cc,1,0,1
6a2e75ecdbe06612209e3947,6a8e0ea5377be2a9c1f008cc,1,0,1
6a2e75ecdbe06612209e394a,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75ecdbe06612209e394d,6a8e0ea5377be2a9c1f008cc,2,0,2
6a2e75eddbe06612209e3950,6a8e0ea5377be2a9c1f008cc,3,0,3
6a2e75eddbe06612209e3953,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75eddbe06612209e3956,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75eddbe06612209e3959,6a8e0ea5377be2a9c1f008cc,2,0,2
6a2e75eedbe06612209e395c,6a8e0ea5377be2a9c1f008cc,2,0,2
6a2e75eedbe06612209e395f,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75eedbe06612209e3962,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75eedbe06612209e3965,6a8e0ea5377be2a9c1f008cc,2,0,2
6a2e75eedbe06612209e3968,6a8e0ea5377be2a9c1f008cc,2,0,2
6a2e75efdbe06612209e396b,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75efdbe06612209e396e,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75efdbe06612209e3971,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75f0dbe06612209e3974,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75f0dbe06612209e3977,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75f1dbe06612209e397a,6a8e0ea5377be2a9c1f008cc,1,0,1
6a2e75f1dbe06612209e397d,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75f1dbe06612209e3980,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75f1dbe06612209e3983,6a8e0ea5377be2a9c1f008cc,4,0,4
6a2e75f2dbe06612209e3986,6a8e0ea5377be2a9c1f008cc,2,0,2
6a2e75f2dbe06612209e3989,6a8e0ea5377be2a9c1f008cc,2,0,2
6a2e75f2dbe06612209e398c,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75f2dbe06612209e398f,6a8e0ea5377be2a9c1f008cc,1,0,1
6a2e75f3dbe06612209e3992,6a8e0ea5377be2a9c1f008cc,1,0,1
6a2e75f3dbe06612209e3995,6a8e0ea5377be2a9c1f008cc,6,0,6
6a2e75f3dbe06612209e3998,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75f4dbe06612209e399b,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75f4dbe06612209e399e,6a8e0ea5377be2a9c1f008cc,4,0,4
6a2e75f4dbe06612209e39a1,6a8e0ea5377be2a9c1f008cc,2,0,2
6a2e75f4dbe06612209e39a4,6a8e0ea5377be2a9c1f008cc,1,0,1
6a2e75f5dbe06612209e39a7,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75f5dbe06612209e39aa,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75f5dbe06612209e39ad,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75f5dbe06612209e39b0,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75f6dbe06612209e39b3,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75f6dbe06612209e39b6,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75f6dbe06612209e39b9,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75f6dbe06612209e39bc,6a8e0ea5377be2a9c1f008cc,3,0,3
6a2e75f6dbe06612209e39bf,6a8e0ea5377be2a9c1f008cc,5,0,5
6a2e75f6dbe06612209e39c2,6a8e0ea5377be2a9c1f008cc,28,0,28
6a2e75f7dbe06612209e39c5,6a8e0ea5377be2a9c1f008cc,20,0,20
6a2e75f7dbe06612209e39c8,6a8e0ea5377be2a9c1f008cc,11,0,11
6a2e75f7dbe06612209e39cb,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75f7dbe06612209e39ce,6a8e0ea5377be2a9c1f008cc,2,0,2
6a2e75f7dbe06612209e39d1,6a8e0ea5377be2a9c1f008cc,4,0,4
6a2e75f7dbe06612209e39d4,6a8e0ea5377be2a9c1f008cc,4,0,4
6a2e75f7dbe06612209e39d7,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75f8dbe06612209e39da,6a8e0ea5377be2a9c1f008cc,4,0,4
6a2e75f8dbe06612209e39dd,6a8e0ea5377be2a9c1f008cc,1,0,1
6a2e75f8dbe06612209e39e0,6a8e0ea5377be2a9c1f008cc,2,0,2
6a2e75f8dbe06612209e39e3,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75f8dbe06612209e39e6,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75f8dbe06612209e39e9,6a8e0ea5377be2a9c1f008cc,2,0,2
6a2e75f8dbe06612209e39ec,6a8e0ea5377be2a9c1f008cc,4,0,4
6a2e75f9dbe06612209e39ef,6a8e0ea5377be2a9c1f008cc,1,0,1
6a2e75f9dbe06612209e39f2,6a8e0ea5377be2a9c1f008cc,2,0,2
6a2e75f9dbe06612209e39f5,6a8e0ea5377be2a9c1f008cc,2,0,2
6a2e75f9dbe06612209e39f8,6a8e0ea5377be2a9c1f008cc,3,0,3
6a2e75f9dbe06612209e39fb,6a8e0ea5377be2a9c1f008cc,3,0,3
6a2e75f9dbe06612209e39fe,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75fadbe06612209e3a01,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75fadbe06612209e3a04,6a8e0ea5377be2a9c1f008cc,1,0,1
6a2e75fadbe06612209e3a07,6a8e0ea5377be2a9c1f008cc,1,0,1
6a2e75fadbe06612209e3a0a,6a8e0ea5377be2a9c1f008cc,2,0,2
6a2e75fadbe06612209e3a0d,6a8e0ea5377be2a9c1f008cc,2,0,2
6a2e75fadbe06612209e3a10,6a8e0ea5377be2a9c1f008cc,5,0,5
6a2e75fadbe06612209e3a13,6a8e0ea5377be2a9c1f008cc,1,0,1
6a2e75fadbe06612209e3a16,6a8e0ea5377be2a9c1f008cc,2,0,2
6a2e75fadbe06612209e3a19,6a8e0ea5377be2a9c1f008cc,7,0,7
6a2e75fbdbe06612209e3a1c,6a8e0ea5377be2a9c1f008cc,2,0,2
6a2e75fbdbe06612209e3a1f,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75fbdbe06612209e3a22,6a8e0ea5377be2a9c1f008cc,5,0,5
6a2e75fbdbe06612209e3a25,6a8e0ea5377be2a9c1f008cc,14,0,14
6a2e75fbdbe06612209e3a28,6a8e0ea5377be2a9c1f008cc,1,0,1
6a2e75fbdbe06612209e3a2b,6a8e0ea5377be2a9c1f008cc,6,0,6
6a2e75fbdbe06612209e3a2e,6a8e0ea5377be2a9c1f008cc,3,0,3
6a2e75fcdbe06612209e3a31,6a8e0ea5377be2a9c1f008cc,3,0,3
6a2e75fddbe06612209e3a34,6a8e0ea5377be2a9c1f008cc,1,0,1
6a2e75fddbe06612209e3a37,6a8e0ea5377be2a9c1f008cc,1,0,1
6a2e75fedbe06612209e3a3a,6a8e0ea5377be2a9c1f008cc,1,0,1
6a2e75fedbe06612209e3a3d,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75fedbe06612209e3a40,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e75fedbe06612209e3a43,6a8e0ea5377be2a9c1f008cc,3,0,3
6a2e75ffdbe06612209e3a46,6a8e0ea5377be2a9c1f008cc,5,0,5
6a2e75ffdbe06612209e3a49,6a8e0ea5377be2a9c1f008cc,3,0,3
6a2e75ffdbe06612209e3a4c,6a8e0ea5377be2a9c1f008cc,1,0,1
6a2e75ffdbe06612209e3a4f,6a8e0ea5377be2a9c1f008cc,2,0,2
6a2e7600dbe06612209e3a52,6a8e0ea5377be2a9c1f008cc,1,0,1
6a2e7600dbe06612209e3a55,6a8e0ea5377be2a9c1f008cc,5,0,5
6a2e7600dbe06612209e3a58,6a8e0ea5377be2a9c1f008cc,1,0,1
6a2e7600dbe06612209e3a5b,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e7600dbe06612209e3a5e,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e7600dbe06612209e3a61,6a8e0ea5377be2a9c1f008cc,9,0,9
6a2e7600dbe06612209e3a64,6a8e0ea5377be2a9c1f008cc,5,0,5
6a2e7601dbe06612209e3a67,6a8e0ea5377be2a9c1f008cc,5,0,5
6a2e7601dbe06612209e3a6a,6a8e0ea5377be2a9c1f008cc,0,0,0
6a2e7601dbe06612209e3a6d,6a8e0ea5377be2a9c1f008cc,6,0,6
6a32f7fec847986243086184,6a8e0ea5377be2a9c1f008cc,0,0,0
6a3400c7adf1d0819f6db0b9,6a8e0ea5377be2a9c1f008cc,1,0,1
6a340112adf1d0819f6db0ca,6a8e0ea5377be2a9c1f008cc,3,0,3
6a3d197030d24a73f499afdb,6a8e0ea5377be2a9c1f008cc,0,0,0
6a4f806b95ffc14f8533d81d,6a8e0ea5377be2a9c1f008cc,0,0,0
6a4fa6f998c32c8ba77f4e62,6a8e0ea5377be2a9c1f008cc,0,0,0
6a6225e56c16b58d6885d089,6a8e0ea5377be2a9c1f008cc,0,0,0
6a6a0da471a5919c2c2f09d4,6a8e0ea5377be2a9c1f008cc,0,0,0
6a82e4dca0568f7de2414485,6a8e0ea5377be2a9c1f008cc,3,0,3
6a96e1b013177b0cd8f53d26,6a8e0ea5377be2a9c1f008cc,2,0,2
